,vehicle_number,data_type,created_timestamp,lat,long,data_timestamp,vehicle_mode,odometer,speed,soc,dte,ac_status
1093,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.43450358,77.10569995,01-02-20 6:41,,,,,,
1094,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.49702123,77.0826357,01-02-20 6:40,,,,,,
1095,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1096,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1097,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1098,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:40,,,,,,
1099,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,31-01-20 17:12,,,,,,
1100,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:41,,,,,,
1101,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:41,,,,,,
1102,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:39,,,,,,
1103,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,31-01-20 14:03,,,,,,
1104,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:40,,,,,,
1105,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:41,0,0,01-02-20 6:41,,,,,,
1106,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.49682235,77.08269935,01-02-20 6:40,,,,,,
1107,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.49671335,77.0839326,01-02-20 6:41,,,,,,
1108,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.49601123,77.08426122,01-02-20 6:39,,,,,,
1109,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:41,28.49718135,77.0828334,01-02-20 6:40,,,,,,
1110,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:39,,,,,,
1111,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 6:41,,,,,,
1112,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:41,,,01-02-20 5:13,,,,,,
1113,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:40,FC,33000,0,99,138,Off
1114,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:41,Idle,30538,0,100,139,Off
1115,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:40,Idle,21741,0,100,139,Off
1116,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1117,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:41,Idle,32614,0,100,140,Off
1118,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:41,FC,28280,0,80,111,Off
1119,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1120,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:40,Idle,30857,0,100,140,Off
1121,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:39,Idle,20283,0,100,140,Off
1122,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:39,Idle,31632,0,51,66,Off
1123,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 6:40,Idle,22628,0,98,137,Off
1124,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:41,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1125,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:25,,,,,,
1126,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
1127,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:39,,,,,,
1128,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1129,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.40968797,77.00044178,01-02-20 6:37,,,,,,
1130,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.49702123,77.0826357,01-02-20 6:38,,,,,,
1131,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:38,,,,,,
1132,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:39,,,,,,
1133,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:39,,,,,,
1134,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,31-01-20 17:12,,,,,,
1135,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:38,,,,,,
1136,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:39,Drive,38582,27.9,48,64,Off
1137,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:38,Idle,30857,0,100,140,Off
1138,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.43450358,77.10569995,01-02-20 6:39,,,,,,
1139,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1140,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:38,,,,,,
1141,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.49527758,77.08536488,01-02-20 6:38,,,,,,
1142,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:37,,,,,,
1143,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:38,FC,33000,0,99,138,Off
1144,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.46433063,77.50894707,01-02-20 6:25,,,,,,
1145,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.49671335,77.0839326,01-02-20 6:39,,,,,,
1146,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.49718135,77.0828334,01-02-20 6:38,,,,,,
1147,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.49682235,77.08269935,01-02-20 6:38,,,,,,
1148,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:39,0,0,01-02-20 6:39,,,,,,
1149,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1150,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.56335803,77.33695528,01-02-20 6:39,,,,,,
1151,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:39,,,,,,
1152,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:37,,,,,,
1153,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 5:13,,,,,,
1154,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,31-01-20 14:03,,,,,,
1155,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.49601123,77.08426122,01-02-20 6:37,,,,,,
1156,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:38,,,,,,
1157,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:38,Idle,21741,0,100,139,Off
1158,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:39,Idle,30538,0,100,139,Off
1159,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:39,Idle,32614,0,100,140,Off
1160,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1161,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:39,28.49569108,77.08496838,01-02-20 6:37,,,,,,
1162,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:37,Idle,38022,0,100,140,Off
1163,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:39,,,01-02-20 6:37,,,,,,
1164,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:39,FC,28280,0,78,109,Off
1165,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:37,Idle,31632,0,51,66,Off
1166,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:37,Idle,20283,0,100,140,Off
1167,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 6:38,Idle,22628,0,98,137,Off
1168,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1169,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:39,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1170,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.49601123,77.08426122,01-02-20 6:35,,,,,,
1171,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
1172,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.56406127,77.33545542,01-02-20 6:37,,,,,,
1173,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:36,,,,,,
1174,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:35,,,,,,
1175,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 5:13,,,,,,
1176,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:36,Idle,30857,0,100,140,Off
1177,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1178,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.49682235,77.08269935,01-02-20 6:36,,,,,,
1179,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.49718135,77.0828334,01-02-20 6:36,,,,,,
1180,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.46433063,77.50894707,01-02-20 6:25,,,,,,
1181,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.49671335,77.0839326,01-02-20 6:37,,,,,,
1182,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,31-01-20 14:03,,,,,,
1183,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:36,,,,,,
1184,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:35,,,,,,
1185,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:35,,,,,,
1186,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:37,,,,,,
1187,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:37,0,0,01-02-20 6:37,,,,,,
1188,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.4096851,77.00044158,01-02-20 6:35,,,,,,
1189,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1190,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1191,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,31-01-20 17:12,,,,,,
1192,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:36,,,,,,
1193,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:37,,,,,,
1194,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:25,,,,,,
1195,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:36,,,,,,
1196,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:37,,,,,,
1197,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.43450358,77.10569995,01-02-20 6:37,,,,,,
1198,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.49702123,77.0826357,01-02-20 6:36,,,,,,
1199,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.49569108,77.08496838,01-02-20 6:35,,,,,,
1200,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:35,Idle,20283,0,100,140,Off
1201,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:35,Idle,31632,0,51,66,Off
1202,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:36,Idle,22628,0,98,137,Off
1203,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1204,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:37,FC,28280,0,76,107,Off
1205,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1206,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:37,28.49527758,77.08536488,01-02-20 6:36,,,,,,
1207,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:35,Idle,38022,0,100,140,Off
1208,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:37,,,01-02-20 6:37,,,,,,
1209,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:36,Idle,21741,0,100,139,Off
1210,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1211,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:37,Idle,32614,0,100,140,Off
1212,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:36,FC,33000,0,99,138,Off
1213,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:37,Idle,30538,0,100,139,Off
1214,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:37,,,01-02-20 6:37,Drive,38581,39.7,49,66,Off
1215,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:25,,,,,,
1216,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
1217,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:35,,,,,,
1218,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:35,Drive,38580,15,50,68,Off
1219,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.49569108,77.08496838,01-02-20 6:33,,,,,,
1220,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.49527758,77.08536488,01-02-20 6:34,,,,,,
1221,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:33,,,,,,
1222,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.40968408,77.00044203,01-02-20 6:33,,,,,,
1223,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.43450358,77.10569995,01-02-20 6:35,,,,,,
1224,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1225,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:34,,,,,,
1226,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:35,,,,,,
1227,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:33,Idle,38022,0,100,140,Off
1228,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:34,,,,,,
1229,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:35,,,,,,
1230,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,31-01-20 17:12,,,,,,
1231,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.46433063,77.50894707,01-02-20 6:25,,,,,,
1232,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.49601123,77.08426122,01-02-20 6:33,,,,,,
1233,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.56136175,77.33815382,01-02-20 6:35,,,,,,
1234,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1235,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.49702123,77.0826357,01-02-20 6:34,,,,,,
1236,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.49718135,77.0828334,01-02-20 6:34,,,,,,
1237,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:34,,,,,,
1238,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:33,,,,,,
1239,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.49671335,77.0839326,01-02-20 6:35,,,,,,
1240,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:34,FC,33000,0,99,138,Off
1241,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:35,,,,,,
1242,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:35,Idle,30538,0,100,139,Off
1243,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:34,,,,,,
1244,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:35,0,0,01-02-20 6:35,,,,,,
1245,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.49682235,77.08269935,01-02-20 6:34,,,,,,
1246,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:35,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1247,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,31-01-20 14:03,,,,,,
1248,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 5:13,,,,,,
1249,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:35,,,01-02-20 6:33,,,,,,
1250,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:34,Idle,21741,0,100,139,Off
1251,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1252,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:34,Idle,30857,0,100,140,Off
1253,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:33,Idle,20283,0,100,140,Off
1254,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:33,Idle,31632,0,51,66,Off
1255,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:35,Idle,32614,0,100,140,Off
1256,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1257,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1258,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:34,Idle,22628,0,98,137,Off
1259,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:35,,,01-02-20 6:35,FC,28280,0,75,105,Off
1260,DL1ZC4589,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.46433063,77.50894707,01-02-20 6:25,,,,,,
1261,DL1ZC6002,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.60281305,77.28938692,01-02-20 6:33,,,,,,
1262,DL1ZC6004,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.49601123,77.08426122,01-02-20 6:31,,,,,,
1263,DL1ZC6078,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:32,,,,,,
1264,DL1ZC6079,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:31,,,,,,
1265,DL1ZC6078,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:32,Idle,30857,0,100,140,Off
1266,DL1ZC6079,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:31,Idle,20283,0,100,140,Off
1267,DL1ZC5976,NEMO_VEHICLE_LOCATION,01-02-20 6:33,0,0,01-02-20 6:33,,,,,,
1268,DL1ZC5985,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.49682235,77.08269935,01-02-20 6:32,,,,,,
1269,DL1ZC6056,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.40968525,77.00044115,01-02-20 6:31,,,,,,
1270,DL1ZC5999,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.49702273,77.0827055,31-01-20 17:12,,,,,,
1271,DL1ZC6066,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.49718135,77.0828334,01-02-20 6:32,,,,,,
1272,DL1ZC5943,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.49671335,77.0839326,01-02-20 6:33,,,,,,
1273,DL1ZC5917,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:32,,,,,,
1274,DL1ZC5922,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 5:13,,,,,,
1275,DL1ZC5969,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,31-01-20 14:03,,,,,,
1276,DL1ZC6056,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:31,,,,,,
1277,DL1ZC6066,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:32,,,,,,
1278,DL1ZC5939,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:33,,,,,,
1279,DL1ZC5917,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.49702123,77.0826357,01-02-20 6:32,,,,,,
1280,DL1ZC5939,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.43450358,77.10569995,01-02-20 6:33,,,,,,
1281,DL1ZC5943,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:33,,,,,,
1282,DL1ZC5999,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,31-01-20 17:12,,,,,,
1283,DL1ZC5985,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:32,,,,,,
1284,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:25,,,,,,
1285,DL1ZC5922,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.4635522,77.50695962,01-02-20 5:13,,,,,,
1286,DL1ZC6079,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.49569108,77.08496838,01-02-20 6:31,,,,,,
1287,DL1ZC5969,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.43546632,77.04818853,31-01-20 14:03,,,,,,
1288,DL1ZC5976,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:33,,,,,,
1289,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:31,,,,,,
1290,DL1ZC6078,NEMO_VEHICLE_LOCATION,01-02-20 6:33,28.49527758,77.08536488,01-02-20 6:32,,,,,,
1291,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:33,,,01-02-20 6:33,,,,,,
1292,DL1ZC6056,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:31,Idle,31632,0,51,66,Off
1293,DL1ZC5939,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:33,FC,28280,0,73,103,Off
1294,DL1ZC5917,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:32,Idle,22628,0,98,137,Off
1295,DL1ZC5969,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,31-01-20 14:03,Idle,32051,0,42,56,Off
1296,DL1ZC5922,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 5:13,Drive,27270,18.5,59,81,Off
1297,DL1ZC6002,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:33,Drive,38579,11.5,50,68,Off
1298,DL1ZC5999,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,31-01-20 17:12,Drive,29305,1,1,0,Off
1299,DL1ZC5943,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:33,Idle,30538,0,100,139,Off
1300,DL1ZC5985,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:32,Idle,21741,0,100,139,Off
1301,DL1ZC5976,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:33,Idle,32614,0,100,140,Off
1302,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
1303,DL1ZC6004,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:31,Idle,38022,0,100,140,Off
1304,DL1ZC6066,NEMO_VEHICLE_STATUS,01-02-20 6:33,,,01-02-20 6:32,FC,33000,0,99,138,Off
1305,DL1ZC4589,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:25,,,,,,
1306,DL1ZC6002,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:31,,,,,,
1307,DL1ZC6004,NEMO_VEHICLE_CLUSTER,01-02-20 6:31,,,01-02-20 6:29,,,,,,
1308,DL1ZC4589,NEMO_VEHICLE_STATUS,01-02-20 6:31,,,01-02-20 6:25,Drive,48723,35.2,17,19,On
